# Average and median income of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# 18: 18 vuotta täyttäneet yhteensä (HR)
# avg: Asukkaiden keskitulot (HR)
# med: Asukkaiden mediaanitulot (HR)
# low: Alimpaan tuloluokkaan kuuluvat asukkaat (HR)
# mid: Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)
# upp: Ylimpään tuloluokkaan kuuluvat asukkaat (HR)
# cum: Asukkaiden ostovoimakertymä (HR)
#
# CSV-Schema:
# area_code, area_name, 18, avg, med, low, mid, upp, cum
#

00680; Itä-Pakila (Helsinki); 2726; 39777; 34277; 363; 1086; 1277; 108430897
00690; Torpparinmäki (Helsinki); 2045; 37839; 31460; 279; 968; 798; 77381300
00700; Malmi (Helsinki); 11227; 26483; 24189; 2223; 6924; 2080; 297319343
00710; Pihlajamäki - Viikinmäki (Helsinki); 10409; 25573; 24119; 2140; 6474; 1795; 266184172
00720; Pukinmäki (Helsinki); 7262; 26210; 24683; 1390; 4522; 1350; 190334528
00730; Tapanila (Helsinki); 8900; 31653; 28782; 1273; 4824; 2803; 281712653
00740; Siltamäki (Helsinki); 8093; 29117; 26594; 1440; 4683; 1970; 235641300
00750; Tapulikaupunki (Helsinki); 7402; 28275; 25334; 1480; 4276; 1646; 209294820
00760; Puistola - Heikinlaakso (Helsinki); 5680; 34875; 30320; 811; 2861; 2008; 198091730
00770; Jakomäki - Alppikylä (Helsinki); 5700; 24084; 22906; 1263; 3676; 761; 137277455
00780; Tapaninvainio (Helsinki); 5535; 33174; 29099; 722; 3034; 1779; 183615868
00790; Viikki (Helsinki); 8083; 27011; 25727; 1932; 4176; 1975; 218327725
00800; Länsi-Herttoniemi (Helsinki); 6375; 31664; 26119; 1116; 3669; 1590; 201859784
00810; Herttoniemenranta (Helsinki); 9850; 30236; 27317; 1541; 5614; 2695; 297824978
00820; Roihuvuori (Helsinki); 6421; 26569; 24826; 1140; 4000; 1281; 170601093
00830; Tammisalo (Helsinki); 1717; 62826; 38829; 209; 572; 936; 107872393
00840; Yliskylä (Helsinki); 7229; 34171; 29176; 975; 3817; 2437; 247023709
00850; Jollas (Helsinki); 2298; 49481; 34620; 347; 852; 1099; 113707607
00860; Santahamina (Helsinki); 232; 32738; 33064; 28; 111; 93; 7595216
00870; Gunillanmäki - Hevossalmi (Helsinki); 4827; 29325; 25820; 861; 2826; 1140; 141549590
00880; Keski-Herttoniemi - Roihupelto (Helsinki); 1212; 29173; 27752; 175; 721; 316; 35357728
00890; Östersundom (Helsinki); 1426; 55782; 33916; 279; 476; 671; 79545187
00900; Puotinharju (Helsinki); 3470; 24708; 22374; 803; 2099; 568; 85737524
00910; Puotila (Helsinki); 5015; 26271; 24441; 921; 3168; 926; 131750547
00920; Myllypuro (Helsinki); 11137; 27489; 25350; 2102; 6571; 2464; 306147058
00930; Itäkeskus - Marjaniemi (Helsinki); 5326; 33480; 24115; 1244; 2783; 1299; 178314152
00940; Kontula - Vesala - Kivikko (Helsinki); 20958; 22958; 21565; 5240; 13242; 2476; 481146992
00950; Vartioharju (Helsinki); 5072; 35026; 30012; 763; 2493; 1816; 177651279
00960; Pohjois-Vuosaari (Helsinki); 5888; 26876; 25236; 1060; 3658; 1170; 158245108
00970; Mellunmäki (Helsinki); 8961; 25268; 23610; 1753; 5810; 1398; 226430548
00980; Etelä-Vuosaari (Helsinki); 18207; 25635; 23696; 4022; 10890; 3295; 466743370
00990; Aurinkolahti (Helsinki); 7216; 32306; 27960; 1071; 3961; 2184; 233119028
01120; Västerskog (Sipoo); 1166; 38181; 29946; 232; 508; 426; 44519044
01150; Söderkulla (Sipoo); 5176; 35161; 29451; 739; 2692; 1745; 181994892
01180; Kalkkiranta (Sipoo); 403; 38742; 29959; 74; 182; 147; 15612873
01190; Box (Sipoo); 809; 32189; 29317; 116; 427; 266; 26040886
01200; Hakunila (Vantaa); 9924; 23996; 22762; 2169; 6406; 1349; 238140894
01230; Vaarala (Vantaa); 2491; 29855; 28609; 360; 1493; 638; 74368006
01260; Itä-Hakkila (Vantaa); 3631; 34103; 30052; 498; 1881; 1252; 123829475
01280; Länsimäki (Vantaa); 8005; 25805; 24834; 1559; 5048; 1398; 206569368
01300; Tikkurila (Vantaa); 19944; 28260; 26027; 3101; 12511; 4332; 563624019
01340; Leinelä (Vantaa); 2136; 26600; 25414; 310; 1454; 372; 56816676
01350; Hiekkaharju (Vantaa); 8273; 28181; 26373; 1312; 5183; 1778; 233137505
01360; Koivukylä-Havukoski (Vantaa); 10196; 23778; 22355; 2336; 6504; 1356; 242438304
01370; Jokiniemi (Vantaa); 5721; 25882; 24817; 1249; 3427; 1045; 148073781
01380; Kuusikko-Hakkila (Vantaa); 1502; 33567; 30531; 189; 798; 515; 50417946
01390; Ruskeasanta-Ilola (Vantaa); 7030; 33217; 30145; 897; 3819; 2314; 233514600
01400; Rekola (Vantaa); 7772; 28359; 25867; 1319; 4682; 1771; 220406898
01420; Päiväkumpu (Vantaa); 2329; 34253; 29800; 354; 1164; 811; 79774812
01450; Korso (Vantaa); 14448; 28252; 26434; 2356; 8825; 3267; 408183991
01480; Mikkola (Vantaa); 5086; 26881; 25014; 917; 3190; 979; 136715327
01490; Nikinmäki (Vantaa); 3314; 34693; 31497; 455; 1584; 1275; 114971217
01510; Kirkonkylä-Veromäki (Vantaa); 5988; 28427; 27072; 988; 3659; 1341; 170223632
01520; Tammisto (Vantaa); 5569; 33295; 30902; 713; 2895; 1961; 185420394
01530; Veromiehenkylä (Vantaa); 631; 22366; 22684; 172; 389; 70; 14113035
01600; Myyrmäki (Vantaa); 14783; 25269; 23915; 2789; 9658; 2336; 373557093
01610; Kaivoksela (Vantaa); 4927; 27265; 25941; 827; 3127; 973; 134332273
01620; Martinlaakso (Vantaa); 11063; 25886; 24326; 2059; 7065; 1939; 286379605
01630; Hämeenkylä (Vantaa); 1622; 33631; 30807; 173; 893; 556; 54549764
01640; Hämevaara (Vantaa); 2853; 32568; 29091; 383; 1585; 885; 92915386
01650; Vapaala (Vantaa); 3209; 32524; 28281; 516; 1693; 1000; 104368251
01660; Varisto (Vantaa); 1780; 29348; 27330; 266; 1037; 477; 52240302
01670; Vantaanlaakso (Vantaa); 2241; 34374; 30614; 219; 1228; 794; 77031446
01680; Askisto (Vantaa); 1570; 33531; 30567; 233; 774; 563; 52643803
01690; Ylästö (Vantaa); 3581; 39500; 34825; 425; 1466; 1690; 141450709
01700; Kivistö (Vantaa); 9707; 29340; 26384; 1580; 5844; 2283; 284805766
01710; Pähkinärinne (Vantaa); 4219; 27493; 25887; 685; 2660; 874; 115991379
01720; Petikko (Vantaa); 53; 25023; 26591; 9; 37; 7; 1326234
