# Age demographics of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# yht: "Asukkaat yhteensä (HE)"
# male: "Miehet (HE)"
# female: "Naiset (HE)"
# avg: "Asukkaiden keski-ikä (HE)"
# 18_19: "18-19-vuotiaat (HE)"
# 20_24: "20-24-vuotiaat (HE)"
# 25_29: "25-29-vuotiaat (HE)"
# 30_34: "30-34-vuotiaat (HE)"
# 35_39: "35-39-vuotiaat (HE)"
# 40_44: "40-44-vuotiaat (HE)"
# 45_49: "45-49-vuotiaat (HE)"
# 50_54: "50-54-vuotiaat (HE)"
# 55_59: "55-59-vuotiaat (HE)"
# 60_64: "60-64-vuotiaat (HE)"
# 65_69: "65-69-vuotiaat (HE)"
# 70_74: "70-74-vuotiaat (HE)"
# 75_79: "75-79-vuotiaat (HE)"
# 80_84: "80-84-vuotiaat (HE)"
# 85: "85 vuotta täyttäneet (HE)"
#
# CSV-Schema:
# area_code, area_name, yht, male, female, avg, 18_19, 20_24, 25_29, 30_34, 35_39, 40_44, 45_49, 50_54, 55_59, 60_64, 65_69, 70_74, 75_79, 80_84, 85

25360; Pertteli Keskus (Salo); 1153; 591; 562; 43; 23; 38; 58; 71; 71; 73; 88; 71; 87; 68; 71; 71; 59; 29; 25
25370; Hiisi (Salo); 621; 342; 279; 45; 15; 21; 15; 27; 41; 42; 46; 41; 53; 50; 45; 43; 28; 20; 10
25380; Rekijoki (Salo); 439; 216; 223; 54; 8; 6; 7; 15; 18; 23; 18; 29; 47; 40; 48; 49; 37; 20; 19
25390; Kiikala Keskus (Salo); 770; 405; 365; 52; 14; 21; 25; 26; 37; 39; 53; 59; 72; 50; 80; 72; 57; 39; 25
25410; Suomusjärvi Keskus (Salo); 1047; 516; 531; 52; 11; 20; 24; 49; 59; 59; 57; 74; 91; 94; 90; 86; 72; 47; 66
25420; Lahnajärvi (Salo); 131; 68; 63; 49; 2; 4; 0; 5; 7; 12; 7; 12; 10; 15; 11; 9; 2; 9; 4
25430; Kettula (Salo); 68; 42; 26; 57; 0; 1; 2; 0; 5; 2; 6; 3; 4; 8; 13; 7; 7; 2; 3
25460; Toija (Salo); 1063; 554; 509; 50; 26; 35; 37; 57; 52; 57; 67; 75; 85; 102; 76; 87; 81; 41; 44
25470; Kisko kk (Salo); 275; 151; 124; 52; 5; 6; 9; 9; 10; 15; 21; 19; 17; 25; 24; 36; 22; 11; 6
25500; Perniö Keskus (Salo); 3217; 1564; 1653; 50; 52; 95; 100; 130; 170; 187; 215; 213; 194; 222; 255; 290; 232; 156; 160
25520; Perniö Asemanseutu (Salo); 608; 308; 300; 49; 16; 18; 20; 36; 24; 37; 34; 38; 64; 46; 57; 59; 33; 24; 12
25540; Knaapila (Salo); 181; 95; 86; 51; 2; 5; 7; 7; 7; 11; 9; 16; 13; 16; 24; 13; 15; 4; 6
25550; Aijala (Salo); 98; 56; 42; 54; 2; 4; 4; 2; 1; 4; 11; 5; 5; 15; 9; 12; 11; 3; 1
25560; Koski Asemanseutu (Salo); 187; 110; 77; 52; 0; 2; 2; 3; 6; 14; 16; 18; 20; 21; 23; 8; 19; 3; 4
25570; Teijo-Mathildedal (Salo); 537; 275; 262; 51; 14; 11; 16; 19; 30; 32; 40; 40; 44; 46; 53; 49; 34; 31; 11
25610; Ylönkylä (Salo); 373; 198; 175; 50; 4; 11; 13; 20; 18; 13; 23; 31; 43; 39; 34; 21; 28; 11; 10
25630; Finby (Salo); 262; 130; 132; 54; 3; 6; 6; 10; 8; 15; 15; 14; 23; 23; 28; 31; 24; 16; 9
25640; Förby (Salo); 215; 113; 102; 53; 3; 6; 1; 4; 14; 11; 15; 22; 19; 14; 28; 23; 14; 8; 8
25650; Strömma (Kemiönsaari); 108; 57; 51; 54; 0; 0; 5; 4; 6; 3; 8; 1; 11; 7; 13; 16; 9; 6; 4
25660; Mathildedal (Salo); 122; 65; 57; 58; 0; 1; 0; 2; 6; 6; 5; 14; 13; 17; 10; 14; 11; 11; 1
25700; Kemiö Keskus (Kemiönsaari); 2311; 1137; 1174; 49; 45; 78; 85; 110; 114; 118; 133; 145; 162; 155; 173; 197; 158; 94; 142
25710; Vreta-Vestlax (Kemiönsaari); 285; 150; 135; 43; 8; 13; 12; 13; 21; 10; 21; 24; 22; 29; 16; 13; 7; 8; 7
25730; Mjösund (Kemiönsaari); 109; 55; 54; 50; 1; 1; 2; 7; 6; 3; 11; 8; 14; 11; 8; 8; 9; 3; 1
25760; Kiila (Kemiönsaari); 124; 67; 57; 55; 3; 1; 3; 2; 5; 7; 7; 12; 6; 8; 16; 14; 11; 7; 6
25810; Mark (Kemiönsaari); 54; 30; 24; 54; 0; 3; 1; 6; 2; 2; 2; 7; 7; 8; 4; 3; 4; 0; 3
25820; Vestlax (Kemiönsaari); 125; 58; 67; 44; 2; 1; 2; 6; 9; 8; 2; 14; 10; 11; 5; 13; 5; 4; 1
25830; Västanfjärd Keskus (Kemiönsaari); 464; 241; 223; 54; 8; 15; 11; 14; 24; 18; 21; 37; 47; 40; 47; 48; 34; 21; 26
25840; Nivelax (Kemiönsaari); 250; 130; 120; 47; 11; 5; 10; 9; 15; 20; 13; 17; 13; 23; 24; 16; 16; 7; 7
25860; Björkboda (Kemiönsaari); 293; 145; 148; 51; 3; 12; 10; 14; 16; 15; 25; 16; 24; 35; 26; 29; 22; 10; 5
25870; Dragsfjärd (Kemiönsaari); 829; 411; 418; 55; 3; 30; 30; 18; 41; 30; 27; 64; 82; 64; 80; 72; 75; 46; 64
25900; Taalintehdas (Kemiönsaari); 1239; 613; 626; 55; 24; 37; 45; 45; 41; 65; 66; 77; 86; 81; 148; 155; 120; 70; 64
25910; Vänoxa (Kemiönsaari); 10; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...; ...
25930; Kasnäs (Kemiönsaari); 71; 33; 38; 50; 2; 2; 1; 0; 4; 3; 5; 9; 8; 4; 6; 6; 6; 4; 0
25940; Hiittinen (Kemiönsaari); 57; 29; 28; 59; 0; 0; 0; 1; 4; 3; 2; 4; 2; 5; 6; 6; 7; 4; 6
25950; Rosala-Kasnäs-Hitis (Kemiönsaari); 111; 61; 50; 54; 1; 5; 5; 3; 6; 2; 7; 6; 11; 11; 14; 14; 8; 6; 2
25960; Högsåra (Kemiönsaari); 42; 16; 26; 62; 1; 0; 0; 1; 0; 4; 3; 1; 1; 5; 3; 5; 3; 6; 5
26100; Rauma Keskus (Rauma); 16144; 7765; 8379; 47; 382; 1161; 1067; 944; 975; 935; 879; 803; 942; 1018; 1053; 1141; 1045; 710; 845
26200; Merirauma-Kappelinluhta (Rauma); 4950; 2488; 2462; 45; 82; 169; 194; 301; 306; 345; 308; 324; 369; 360; 383; 368; 223; 135; 127
26410; Kaaro (Rauma); 1557; 777; 780; 39; 48; 23; 54; 80; 103; 147; 143; 112; 97; 84; 79; 68; 35; 17; 30
26510; Uotila (Rauma); 2519; 1301; 1218; 46; 51; 67; 99; 146; 183; 146; 159; 181; 195; 160; 156; 186; 154; 100; 64
26560; Kolla (Rauma); 637; 334; 303; 47; 11; 13; 12; 21; 46; 52; 44; 39; 36; 72; 53; 43; 32; 18; 17
26660; Paroalho (Rauma); 4604; 2278; 2326; 46; 97; 211; 247; 293; 290; 262; 253; 279; 322; 299; 354; 360; 309; 148; 134
26720; Monnanummi (Rauma); 317; 171; 146; 43; 7; 5; 17; 10; 14; 21; 36; 39; 33; 21; 12; 16; 8; 4; 6
26740; Vasarainen (Rauma); 495; 260; 235; 45; 9; 16; 16; 34; 27; 34; 31; 30; 54; 34; 35; 32; 27; 7; 12
26820; Sampaanala (Rauma); 1460; 804; 656; 46; 27; 58; 98; 99; 86; 88; 100; 114; 92; 109; 124; 122; 72; 39; 25
26840; Kortela (Rauma); 760; 386; 374; 46; 15; 18; 33; 32; 42; 51; 68; 59; 48; 48; 55; 65; 36; 24; 22
26910; Unaja (Rauma); 634; 323; 311; 43; 16; 11; 20; 36; 37; 45; 44; 50; 49; 46; 35; 39; 29; 17; 11
26930; Vermuntila (Rauma); 567; 303; 264; 45; 6; 20; 15; 32; 42; 40; 21; 42; 52; 43; 38; 29; 35; 20; 17
26950; Voiluoto (Rauma); 385; 210; 175; 45; 3; 4; 17; 21; 29; 27; 17; 27; 45; 32; 26; 26; 22; 8; 4
27100; Eurajoki Keskus (Eurajoki); 3404; 1703; 1701; 46; 75; 119; 156; 188; 180; 240; 213; 211; 211; 192; 207; 270; 212; 128; 125
27110; Irjanne (Eurajoki); 551; 278; 273; 44; 12; 12; 18; 31; 43; 32; 45; 32; 56; 33; 40; 24; 27; 14; 16
27130; Eurajoki asemanseutu (Eurajoki); 292; 145; 147; 46; 8; 7; 16; 11; 16; 16; 34; 21; 15; 24; 16; 28; 14; 7; 8
27150; Lapijoki (Eurajoki); 1292; 705; 587; 44; 27; 41; 56; 63; 107; 104; 88; 81; 86; 89; 92; 95; 54; 37; 19
27160; Olkiluoto (Eurajoki); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
27170; Kuivalahti (Eurajoki); 346; 176; 170; 53; 7; 5; 11; 18; 12; 15; 19; 23; 47; 35; 26; 34; 25; 16; 13
27220; Ala-Kieri (Rauma); 560; 289; 271; 48; 8; 12; 10; 22; 37; 32; 45; 41; 39; 51; 42; 41; 36; 22; 13
27230; Lappi (Rauma); 1997; 993; 1004; 47; 42; 61; 65; 78; 124; 150; 120; 116; 160; 129; 132; 152; 118; 65; 95
27250; Kodiksami (Rauma); 113; 62; 51; 47; 4; 9; 2; 9; 3; 3; 7; 13; 12; 6; 9; 12; 2; 3; 4
27260; Kuolimaa (Rauma); 170; 94; 76; 51; 4; 6; 6; 3; 7; 8; 12; 17; 17; 10; 14; 14; 13; 6; 8
27310; Kodisjoki (Rauma); 499; 266; 233; 46; 5; 12; 22; 22; 24; 28; 39; 38; 29; 26; 43; 42; 30; 12; 16
27320; Ihode (Pyhäranta); 700; 362; 338; 45; 10; 26; 31; 43; 39; 46; 36; 49; 57; 36; 60; 46; 34; 21; 28
27340; Reila (Pyhäranta); 470; 251; 219; 48; 6; 11; 21; 21; 22; 27; 23; 22; 37; 44; 58; 41; 27; 14; 12
27400; Kiukainen Keskus (Eura); 1224; 635; 589; 49; 19; 31; 52; 57; 60; 79; 61; 95; 97; 111; 94; 82; 89; 35; 55
27420; Panelia Asemanseutu (Eura); 245; 124; 121; 47; 3; 3; 7; 12; 19; 9; 14; 22; 19; 15; 19; 23; 9; 8; 11
27430; Panelia (Eura); 1113; 580; 533; 48; 17; 36; 55; 59; 52; 57; 65; 89; 79; 76; 80; 114; 65; 55; 32
27450; Harola (Eura); 203; 106; 97; 48; 1; 8; 7; 12; 13; 14; 14; 13; 6; 19; 15; 13; 19; 9; 4
27500; Kauttua (Eura); 3017; 1523; 1494; 45; 57; 124; 131; 171; 194; 190; 173; 221; 222; 210; 174; 203; 161; 100; 83
27510; Eura Keskus (Eura); 4041; 1994; 2047; 49; 111; 150; 168; 181; 212; 228; 222; 251; 260; 284; 298; 350; 269; 185; 199
27600; Hinnerjoki (Eura); 666; 340; 326; 48; 16; 13; 30; 34; 42; 38; 35; 25; 47; 52; 56; 42; 50; 36; 27
27640; Honkilahti kk (Eura); 285; 147; 138; 45; 2; 5; 9; 14; 22; 16; 9; 9; 25; 23; 22; 23; 13; 11; 12
27650; Honkilahti (Eura); 279; 152; 127; 51; 4; 6; 15; 10; 12; 11; 19; 16; 17; 21; 33; 34; 11; 13; 13
27670; Mannila (Eura); 150; 76; 74; 46; 2; 2; 8; 8; 7; 12; 8; 9; 10; 9; 10; 10; 11; 3; 8
27710; Köyliö Keskus (Säkylä); 961; 486; 475; 50; 15; 24; 47; 42; 38; 50; 53; 66; 84; 68; 74; 93; 59; 57; 41
27730; Tuiskula (Säkylä); 180; 87; 93; 50; 1; 4; 6; 12; 9; 6; 4; 16; 17; 19; 22; 13; 9; 8; 5
27740; Voitoinen (Säkylä); 153; 82; 71; 47; 3; 7; 3; 12; 11; 7; 7; 12; 12; 11; 12; 10; 8; 8; 3
27750; Yttilä (Säkylä); 295; 163; 132; 53; 4; 6; 10; 8; 3; 19; 22; 23; 36; 30; 28; 33; 20; 10; 8
27800; Säkylä Keskus (Säkylä); 2924; 1384; 1540; 51; 41; 62; 89; 121; 157; 169; 157; 185; 205; 234; 257; 247; 247; 121; 145
27820; Iso-Vimma (Säkylä); 656; 328; 328; 50; 10; 23; 22; 21; 44; 32; 39; 33; 54; 59; 63; 58; 43; 24; 31
27840; Kakkuri (Säkylä); 401; 189; 212; 49; 2; 9; 24; 23; 20; 21; 12; 20; 37; 36; 32; 41; 31; 15; 13
27860; Vuori (Säkylä); 296; 156; 140; 49; 6; 12; 8; 8; 15; 18; 16; 24; 27; 23; 22; 26; 12; 14; 16
27910; Huovinrinne (Säkylä); 162; 92; 70; 41; 1; 17; 22; 10; 11; 10; 8; 9; 8; 14; 7; 7; 8; 4; 2
27920; Otajoki (Säkylä); 253; 136; 117; 51; 5; 9; 10; 8; 10; 9; 15; 27; 32; 22; 12; 18; 24; 9; 10
28100; Pori Keskus (Pori); 12881; 5752; 7129; 51; 360; 1317; 1058; 789; 600; 515; 483; 624; 768; 803; 882; 1075; 1067; 738; 835
28120; Käppärä-Isomäki (Pori); 3464; 1714; 1750; 45; 109; 278; 220; 230; 232; 185; 226; 217; 251; 234; 228; 187; 159; 115; 113
28130; Impola (Pori); 6462; 3127; 3335; 43; 264; 843; 651; 386; 340; 364; 289; 356; 389; 362; 402; 368; 305; 181; 178
28190; Pormestarinluoto (Pori); 3581; 1710; 1871; 49; 68; 146; 207; 218; 219; 180; 175; 185; 204; 228; 233; 311; 258; 177; 208
28200; Toejoki (Pori); 4825; 2393; 2432; 43; 108; 142; 246; 286; 346; 325; 302; 285; 310; 308; 341; 329; 251; 115; 98
28220; Ruosniemi (Pori); 5069; 2569; 2500; 40; 107; 203; 348; 375; 413; 337; 311; 299; 312; 316; 279; 220; 202; 87; 65
28240; Isojoenranta (Pori); 690; 363; 327; 44; 8; 16; 28; 49; 44; 49; 53; 39; 50; 36; 46; 47; 35; 22; 17
28260; Harjunpää (Ulvila); 950; 495; 455; 43; 14; 27; 32; 55; 74; 72; 54; 53; 51; 69; 76; 62; 41; 30; 17
28300; Kalaholma-Väinölä (Pori); 2470; 1227; 1243; 43; 60; 65; 104; 161; 149; 169; 164; 192; 214; 174; 153; 147; 114; 54; 41
28330; Koivistonluoto (Pori); 2651; 1316; 1335; 43; 63; 143; 176; 194; 187; 151; 135; 154; 173; 152; 161; 193; 141; 73; 50
28360; Vanhakoivisto (Pori); 3900; 1869; 2031; 48; 79; 180; 209; 213; 213; 224; 199; 220; 281; 269; 277; 318; 290; 189; 151
28370; Sampola (Pori); 3003; 1419; 1584; 51; 57; 147; 150; 159; 164; 153; 133; 168; 165; 198; 229; 238; 263; 169; 207
28400; Ulvila Keskus (Ulvila); 5409; 2618; 2791; 46; 121; 181; 261; 269; 307; 337; 328; 351; 372; 376; 338; 377; 330; 238; 178
28430; Kartano-Harmaalinna (Pori); 1552; 777; 775; 43; 20; 44; 89; 110; 80; 111; 106; 129; 92; 132; 104; 93; 44; 34; 29
28450; Vanha-Ulvila (Ulvila); 4061; 1993; 2068; 45; 80; 124; 183; 226; 225; 286; 266; 217; 256; 250; 263; 313; 270; 146; 125
28500; Keskussairaala-alue-Tiilimäki (Pori); 828; 361; 467; 58; 18; 82; 61; 36; 45; 26; 25; 26; 32; 40; 49; 41; 52; 88; 165
28540; Pinomäki (Pori); 578; 308; 270; 44; 12; 21; 31; 29; 29; 50; 33; 46; 63; 45; 36; 30; 20; 14; 10
28560; Lattomeri (Pori); 475; 250; 225; 41; 11; 10; 13; 31; 31; 41; 45; 37; 32; 29; 21; 18; 25; 11; 3
28580; Niittymaa (Pori); 527; 261; 266; 44; 11; 17; 28; 25; 31; 38; 32; 37; 45; 36; 37; 37; 25; 11; 10
28600; Vähärauma (Pori); 5447; 2748; 2699; 39; 129; 257; 320; 422; 437; 434; 395; 310; 281; 247; 237; 276; 178; 92; 83
28610; Musa-Tiiliruukki (Pori); 3843; 1914; 1929; 44; 83; 160; 191; 278; 232; 262; 230; 258; 290; 278; 284; 212; 179; 102; 64
28660; Pietniemi-Leppäkorpi (Pori); 3568; 1713; 1855; 43; 61; 101; 173; 232; 248; 198; 208; 218; 263; 248; 270; 262; 186; 80; 48
28760; Kyläsaari (Pori); 2097; 1067; 1030; 45; 48; 64; 89; 121; 111; 136; 142; 161; 165; 156; 138; 132; 110; 55; 49
28800; Pihlava (Pori); 4005; 2080; 1925; 48; 63; 83; 174; 199; 242; 274; 229; 236; 293; 268; 373; 361; 267; 132; 101
28840; Yyteri-Kaanaa (Pori); 812; 442; 370; 51; 16; 15; 24; 28; 41; 50; 39; 81; 78; 64; 68; 84; 50; 39; 19
28880; Mäntyluoto (Pori); 356; 189; 167; 58; 1; 11; 9; 8; 14; 18; 19; 11; 58; 36; 48; 42; 29; 17; 15
28900; Tahkoluoto-Reposaari (Pori); 902; 442; 460; 55; 13; 17; 17; 29; 40; 39; 50; 55; 76; 85; 87; 103; 71; 50; 56
29100; Luvia Keskus (Eurajoki); 2990; 1520; 1470; 46; 55; 61; 87; 130; 171; 200; 204; 175; 224; 199; 211; 253; 182; 99; 85
29180; Peränkylä (Eurajoki); 238; 124; 114; 53; 4; 9; 5; 9; 8; 10; 15; 18; 29; 15; 27; 23; 18; 8; 11
29200; Harjavalta Keskus (Harjavalta); 6690; 3292; 3398; 49; 128; 265; 233; 313; 409; 366; 375; 381; 465; 467; 505; 611; 478; 312; 287
29250; Nakkila Keskus (Nakkila); 4370; 2158; 2212; 48; 84; 151; 184; 206; 242; 261; 261; 276; 317; 284; 333; 342; 281; 193; 167
29270; Hormisto (Nakkila); 378; 196; 182; 52; 4; 9; 13; 22; 20; 19; 18; 26; 33; 27; 18; 29; 49; 20; 17
29280; Järvimaa (Nakkila); 247; 128; 119; 50; 2; 4; 7; 8; 12; 23; 16; 18; 23; 20; 13; 26; 17; 13; 5
29310; Kaasmarkku (Ulvila); 551; 286; 265; 44; 8; 15; 34; 23; 39; 45; 32; 31; 40; 42; 35; 41; 25; 19; 10
29320; Leineperi (Ulvila); 208; 114; 94; 49; 3; 5; 3; 12; 10; 17; 14; 19; 20; 16; 15; 19; 10; 7; 5
29340; Kullaa Keskus (Ulvila); 870; 447; 423; 48; 11; 14; 34; 38; 60; 57; 57; 52; 59; 75; 70; 80; 46; 30; 32
29350; Palus (Ulvila); 272; 143; 129; 49; 2; 4; 14; 10; 16; 18; 17; 19; 24; 14; 14; 29; 19; 8; 15
29570; Söörmarkku (Pori); 1084; 550; 534; 42; 20; 34; 39; 58; 76; 86; 61; 67; 76; 68; 69; 68; 52; 34; 15
29600; Noormarkku Keskus (Pori); 4594; 2259; 2335; 46; 89; 122; 183; 212; 262; 283; 267; 304; 338; 331; 301; 336; 277; 189; 149
29630; Pomarkku Keskus (Pomarkku); 1729; 884; 845; 49; 23; 54; 57; 68; 89; 98; 94; 101; 121; 134; 156; 139; 121; 75; 86
29640; Honkakoski (Pomarkku); 206; 105; 101; 56; 2; 6; 13; 4; 8; 8; 8; 15; 14; 20; 34; 18; 15; 15; 9
29680; Kairila (Pori); 274; 145; 129; 52; 2; 7; 8; 10; 11; 20; 9; 16; 28; 22; 24; 29; 14; 16; 16
29700; Ahlainen (Pori); 698; 356; 342; 53; 3; 24; 20; 16; 33; 35; 39; 38; 59; 52; 72; 93; 54; 32; 27
29720; Lamppi (Pori); 157; 79; 78; 49; 3; 1; 5; 9; 8; 6; 10; 15; 9; 13; 10; 14; 10; 6; 9
29740; Etelämaa (Merikarvia); 82; 46; 36; 48; 3; 1; 2; 2; 5; 5; 5; 7; 7; 8; 6; 8; 2; 1; 5
29750; Pohjansaha (Merikarvia); 96; 48; 48; 51; 1; 3; 1; 5; 2; 6; 8; 8; 6; 10; 6; 5; 11; 8; 1
29760; Köörtilä (Merikarvia); 70; 41; 29; 51; 0; 3; 2; 0; 2; 9; 2; 2; 5; 8; 6; 10; 5; 2; 2
29790; Tuorila (Merikarvia); 309; 155; 154; 45; 4; 1; 9; 28; 15; 7; 17; 14; 25; 22; 32; 26; 7; 7; 18
29810; Siikainen Keskus (Siikainen); 764; 394; 370; 54; 11; 13; 24; 22; 29; 34; 28; 48; 86; 62; 74; 87; 52; 47; 48
29830; Sammi (Siikainen); 160; 91; 69; 51; 2; 6; 5; 4; 7; 6; 8; 10; 9; 16; 15; 23; 12; 6; 4
29860; Otamo (Siikainen); 119; 68; 51; 51; 2; 1; 4; 6; 5; 7; 9; 9; 5; 9; 8; 14; 11; 5; 5
29880; Leväsjoki-Saarineva (Siikainen); 176; 89; 87; 54; 3; 5; 4; 2; 6; 7; 10; 17; 11; 17; 21; 13; 15; 10; 12
29900; Merikarvia Keskus-Rannikko (Merikarvia); 2106; 1051; 1055; 52; 41; 42; 57; 70; 92; 122; 107; 98; 147; 191; 206; 196; 157; 113; 117
29940; Kuvaskangas (Merikarvia); 255; 127; 128; 52; 2; 9; 12; 10; 6; 10; 13; 13; 19; 24; 23; 26; 24; 7; 18
30100; Forssa Keskus (Forssa); 9840; 4761; 5079; 50; 252; 464; 371; 495; 471; 519; 534; 608; 661; 733; 851; 867; 749; 409; 439
30300; Viksberg (Forssa); 2388; 1182; 1206; 49; 57; 158; 128; 135; 122; 131; 127; 135; 152; 191; 221; 193; 175; 99; 72
30420; Tölö (Forssa); 4567; 2214; 2353; 49; 99; 203; 225; 201; 251; 272; 254; 262; 321; 353; 351; 367; 324; 204; 190
31110; Matku (Forssa); 494; 280; 214; 47; 6; 13; 23; 20; 29; 27; 33; 26; 52; 51; 38; 43; 24; 10; 13
31130; Koijärvi (Forssa); 253; 135; 118; 47; 3; 9; 14; 7; 16; 21; 14; 15; 16; 14; 20; 21; 14; 11; 11
31140; Menonen (Urjala); 155; 71; 84; 48; 3; 3; 7; 5; 6; 6; 15; 7; 11; 13; 17; 15; 12; 4; 2
31160; Nuutajärvi (Urjala); 250; 120; 130; 52; 4; 7; 10; 7; 15; 16; 21; 15; 14; 29; 24; 20; 21; 9; 11
31170; Savijoki (Forssa); 196; 98; 98; 50; 2; 5; 6; 5; 10; 13; 16; 7; 19; 14; 14; 22; 15; 9; 6
31230; Susikas (Tammela); 197; 106; 91; 51; 7; 6; 8; 4; 8; 8; 13; 13; 15; 17; 23; 21; 5; 10; 10
31250; Teuro (Tammela); 220; 109; 111; 46; 1; 2; 8; 11; 13; 13; 12; 14; 12; 20; 20; 19; 17; 6; 4
31300; Tammela Keskus (Tammela); 3003; 1464; 1539; 48; 53; 119; 123; 118; 137; 182; 162; 226; 188; 236; 231; 243; 175; 137; 143
31310; Mustiala (Tammela); 99; 50; 49; 44; 2; 18; 5; 4; 7; 3; 3; 6; 11; 7; 3; 5; 4; 4; 4
31340; Porras (Tammela); 501; 264; 237; 48; 10; 9; 14; 23; 31; 24; 37; 31; 37; 63; 40; 41; 33; 8; 14
31350; Vistinkoski (Tammela); 216; 116; 100; 52; 4; 4; 5; 13; 10; 7; 11; 17; 13; 24; 22; 27; 14; 7; 9
31370; Eerikkilän Urheiluopisto (Tammela); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
31380; Letku-Torro (Tammela); 305; 154; 151; 46; 5; 8; 12; 9; 20; 18; 17; 20; 23; 31; 33; 21; 15; 1; 9
31400; Somero Keskus (Somero); 5886; 2832; 3054; 51; 132; 184; 223; 245; 277; 315; 304; 344; 415; 409; 489; 500; 439; 315; 366
31410; Ylöpirtti (Somero); 341; 179; 162; 48; 6; 6; 14; 17; 13; 26; 16; 27; 30; 29; 30; 25; 24; 8; 11
31450; Häntälä (Somero); 332; 190; 142; 46; 8; 14; 14; 19; 22; 13; 22; 24; 27; 31; 33; 26; 18; 6; 1
31460; Hirsjärvi (Somero); 230; 121; 109; 51; 3; 5; 3; 11; 14; 9; 13; 14; 27; 19; 16; 25; 18; 9; 8
31470; Somerniemi (Somero); 592; 325; 267; 50; 9; 17; 21; 24; 25; 32; 39; 49; 57; 50; 57; 32; 41; 33; 18
31490; Terttilä (Somero); 227; 122; 105; 54; 4; 13; 8; 4; 3; 10; 14; 14; 31; 26; 25; 21; 19; 7; 6
31500; Koski Tl (Koski Tl); 2220; 1096; 1124; 50; 45; 78; 72; 80; 113; 140; 120; 128; 160; 190; 144; 184; 166; 115; 130
31520; Pitkäjärvi (Somero); 481; 256; 225; 46; 9; 12; 11; 27; 25; 30; 27; 29; 30; 49; 44; 41; 26; 15; 7
31530; Pyöli (Somero); 297; 162; 135; 48; 3; 4; 12; 12; 21; 13; 22; 24; 21; 30; 20; 23; 21; 12; 7
31600; Jokioinen Keskus (Jokioinen); 3498; 1701; 1797; 47; 82; 99; 122; 150; 184; 205; 234; 242; 231; 275; 282; 272; 216; 117; 135
31610; Vaulammi (Jokioinen); 429; 218; 211; 48; 7; 13; 16; 11; 22; 22; 33; 29; 39; 39; 51; 29; 22; 7; 14
31620; Latovainio (Jokioinen); 361; 187; 174; 49; 7; 16; 16; 20; 12; 19; 24; 33; 29; 26; 24; 38; 24; 11; 11
31630; Minkiö (Jokioinen); 522; 269; 253; 46; 12; 23; 23; 15; 28; 27; 37; 36; 61; 28; 39; 47; 25; 12; 10
31640; Humppila Keskus (Humppila); 1899; 953; 946; 49; 35; 63; 71; 64; 96; 113; 128; 97; 146; 155; 195; 174; 109; 58; 70
31650; Venäjänkangas (Humppila); 259; 145; 114; 48; 7; 8; 17; 7; 20; 15; 18; 10; 19; 31; 20; 20; 14; 6; 8
31700; Urjala Asemanseutu-Hanhisuo (Urjala); 1370; 709; 661; 48; 22; 35; 35; 51; 85; 87; 97; 99; 98; 104; 101; 124; 96; 44; 37
31720; Urjalankylä-Kehro (Urjala); 379; 197; 182; 50; 2; 9; 7; 16; 19; 14; 24; 27; 37; 36; 39; 25; 29; 13; 17
31730; Honkola (Urjala); 102; 53; 49; 49; 1; 3; 1; 4; 5; 12; 4; 6; 14; 11; 9; 6; 5; 3; 3
31750; Kehro (Urjala); 50; 22; 28; 56; 1; 2; 2; 2; 3; 1; 3; 4; 3; 2; 7; 7; 9; 0; 1
31760; Urjala Keskus (Urjala); 1774; 848; 926; 52; 24; 40; 62; 70; 110; 87; 115; 84; 99; 118; 154; 168; 130; 109; 134
31810; Oriniemi (Punkalaidun); 363; 191; 172; 49; 6; 6; 12; 12; 18; 19; 24; 27; 32; 32; 26; 18; 29; 16; 17
31830; Halkivaha (Urjala); 251; 137; 114; 51; 2; 5; 9; 8; 11; 10; 13; 24; 24; 25; 24; 18; 17; 14; 8
31850; Koskioinen (Punkalaidun); 134; 67; 67; 48; 1; 6; 4; 6; 3; 5; 14; 10; 9; 11; 13; 8; 5; 6; 6
31860; Tursa (Urjala); 249; 139; 110; 53; 1; 4; 7; 14; 12; 14; 14; 17; 23; 27; 26; 23; 17; 16; 7
31900; Punkalaidun Keskus (Punkalaidun); 1649; 823; 826; 54; 28; 39; 45; 66; 67; 74; 81; 91; 118; 128; 164; 165; 135; 97; 136
31930; Vanttila (Punkalaidun); 96; 51; 45; 52; 1; 3; 2; 3; 2; 5; 7; 7; 11; 9; 12; 5; 7; 4; 4
31950; Sadonmaa (Punkalaidun); 151; 84; 67; 49; 1; 6; 4; 5; 8; 7; 5; 12; 9; 11; 13; 15; 11; 7; 7
31960; Orisuo (Loimaa); 62; 38; 24; 48; 2; 1; 6; 4; 2; 4; 5; 5; 4; 4; 7; 4; 3; 0; 4
