"12f1 -- 3. Asukkaiden käytettävissä olevat rahatulot, 2010-2022"

"19740  Liikola (Sysmä)";"Asukkaiden ostovoimakertymä (HR)";2314618
"19770  Valittula (Sysmä)";"18 vuotta täyttäneet yhteensä (HR)";101
"19770  Valittula (Sysmä)";"Asukkaiden keskitulot (HR)";27936
"19770  Valittula (Sysmä)";"Asukkaiden mediaanitulot (HR)";20969
"19770  Valittula (Sysmä)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";34
"19770  Valittula (Sysmä)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";45
"19770  Valittula (Sysmä)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";22
"19770  Valittula (Sysmä)";"Asukkaiden ostovoimakertymä (HR)";2821487
"19850  Putkijärvi-Siltasuo (Hartola)";"18 vuotta täyttäneet yhteensä (HR)";71
"19850  Putkijärvi-Siltasuo (Hartola)";"Asukkaiden keskitulot (HR)";26343
"19850  Putkijärvi-Siltasuo (Hartola)";"Asukkaiden mediaanitulot (HR)";21778
"19850  Putkijärvi-Siltasuo (Hartola)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";17
"19850  Putkijärvi-Siltasuo (Hartola)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";42
"19850  Putkijärvi-Siltasuo (Hartola)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";12
"19850  Putkijärvi-Siltasuo (Hartola)";"Asukkaiden ostovoimakertymä (HR)";1870377
"19910  Tammijärvi (Luhanka)";"18 vuotta täyttäneet yhteensä (HR)";351
"19910  Tammijärvi (Luhanka)";"Asukkaiden keskitulot (HR)";26524
"19910  Tammijärvi (Luhanka)";"Asukkaiden mediaanitulot (HR)";22659
"19910  Tammijärvi (Luhanka)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";83
"19910  Tammijärvi (Luhanka)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";194
"19910  Tammijärvi (Luhanka)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";74
"19910  Tammijärvi (Luhanka)";"Asukkaiden ostovoimakertymä (HR)";9309998
"19920  Pappinen (Joutsa)";"18 vuotta täyttäneet yhteensä (HR)";119
"19920  Pappinen (Joutsa)";"Asukkaiden keskitulot (HR)";24917
"19920  Pappinen (Joutsa)";"Asukkaiden mediaanitulot (HR)";22093
"19920  Pappinen (Joutsa)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";27
"19920  Pappinen (Joutsa)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";73
"19920  Pappinen (Joutsa)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";19
"19920  Pappinen (Joutsa)";"Asukkaiden ostovoimakertymä (HR)";2965082
"19950  Luhanka (Luhanka)";"18 vuotta täyttäneet yhteensä (HR)";267
"19950  Luhanka (Luhanka)";"Asukkaiden keskitulot (HR)";28842
"19950  Luhanka (Luhanka)";"Asukkaiden mediaanitulot (HR)";22270
"19950  Luhanka (Luhanka)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";70
"19950  Luhanka (Luhanka)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";140
"19950  Luhanka (Luhanka)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";57
"19950  Luhanka (Luhanka)";"Asukkaiden ostovoimakertymä (HR)";7700836
"20100  Turku Keskus (Turku)";"18 vuotta täyttäneet yhteensä (HR)";27328
"20100  Turku Keskus (Turku)";"Asukkaiden keskitulot (HR)";28436
"20100  Turku Keskus (Turku)";"Asukkaiden mediaanitulot (HR)";22834
"20100  Turku Keskus (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";6250
"20100  Turku Keskus (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";16027
"20100  Turku Keskus (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";5051
"20100  Turku Keskus (Turku)";"Asukkaiden ostovoimakertymä (HR)";777088241
"20200  Iso-Heikkilä (Turku)";"18 vuotta täyttäneet yhteensä (HR)";3822
"20200  Iso-Heikkilä (Turku)";"Asukkaiden keskitulot (HR)";21610
"20200  Iso-Heikkilä (Turku)";"Asukkaiden mediaanitulot (HR)";20083
"20200  Iso-Heikkilä (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1019
"20200  Iso-Heikkilä (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2485
"20200  Iso-Heikkilä (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";318
"20200  Iso-Heikkilä (Turku)";"Asukkaiden ostovoimakertymä (HR)";82591822
"20210  Pahaniemi (Turku)";"18 vuotta täyttäneet yhteensä (HR)";3392
"20210  Pahaniemi (Turku)";"Asukkaiden keskitulot (HR)";21600
"20210  Pahaniemi (Turku)";"Asukkaiden mediaanitulot (HR)";20094
"20210  Pahaniemi (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";798
"20210  Pahaniemi (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2363
"20210  Pahaniemi (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";231
"20210  Pahaniemi (Turku)";"Asukkaiden ostovoimakertymä (HR)";73266580
"20240  Pansio-Perno (Turku)";"18 vuotta täyttäneet yhteensä (HR)";4244
"20240  Pansio-Perno (Turku)";"Asukkaiden keskitulot (HR)";21086
"20240  Pansio-Perno (Turku)";"Asukkaiden mediaanitulot (HR)";20110
"20240  Pansio-Perno (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1205
"20240  Pansio-Perno (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2741
"20240  Pansio-Perno (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";298
"20240  Pansio-Perno (Turku)";"Asukkaiden ostovoimakertymä (HR)";89490018
"20250  Pitkämäki-Muhkuri (Turku)";"18 vuotta täyttäneet yhteensä (HR)";603
"20250  Pitkämäki-Muhkuri (Turku)";"Asukkaiden keskitulot (HR)";34736
"20250  Pitkämäki-Muhkuri (Turku)";"Asukkaiden mediaanitulot (HR)";28929
"20250  Pitkämäki-Muhkuri (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";95
"20250  Pitkämäki-Muhkuri (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";309
"20250  Pitkämäki-Muhkuri (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";199
"20250  Pitkämäki-Muhkuri (Turku)";"Asukkaiden ostovoimakertymä (HR)";20945523
"20300  Pohjola-Kastu (Turku)";"18 vuotta täyttäneet yhteensä (HR)";6233
"20300  Pohjola-Kastu (Turku)";"Asukkaiden keskitulot (HR)";28483
"20300  Pohjola-Kastu (Turku)";"Asukkaiden mediaanitulot (HR)";24965
"20300  Pohjola-Kastu (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1115
"20300  Pohjola-Kastu (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3775
"20300  Pohjola-Kastu (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1343
"20300  Pohjola-Kastu (Turku)";"Asukkaiden ostovoimakertymä (HR)";177533199
"20320  Kuninkoja-Mälikkälä (Turku)";"18 vuotta täyttäneet yhteensä (HR)";14376
"20320  Kuninkoja-Mälikkälä (Turku)";"Asukkaiden keskitulot (HR)";26641
"20320  Kuninkoja-Mälikkälä (Turku)";"Asukkaiden mediaanitulot (HR)";23887
"20320  Kuninkoja-Mälikkälä (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";2326
"20320  Kuninkoja-Mälikkälä (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";9804
"20320  Kuninkoja-Mälikkälä (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";2246
"20320  Kuninkoja-Mälikkälä (Turku)";"Asukkaiden ostovoimakertymä (HR)";382993907
"20360  Runosmäki-Kärsämäki (Turku)";"18 vuotta täyttäneet yhteensä (HR)";9631
"20360  Runosmäki-Kärsämäki (Turku)";"Asukkaiden keskitulot (HR)";22947
"20360  Runosmäki-Kärsämäki (Turku)";"Asukkaiden mediaanitulot (HR)";20707
"20360  Runosmäki-Kärsämäki (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";2105
"20360  Runosmäki-Kärsämäki (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";6648
"20360  Runosmäki-Kärsämäki (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";878
"20360  Runosmäki-Kärsämäki (Turku)";"Asukkaiden ostovoimakertymä (HR)";220998058
"20380  Räntämäki-Saramäki (Turku)";"18 vuotta täyttäneet yhteensä (HR)";2354
"20380  Räntämäki-Saramäki (Turku)";"Asukkaiden keskitulot (HR)";24627
"20380  Räntämäki-Saramäki (Turku)";"Asukkaiden mediaanitulot (HR)";21813
"20380  Räntämäki-Saramäki (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";696
"20380  Räntämäki-Saramäki (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";1244
"20380  Räntämäki-Saramäki (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";414
"20380  Räntämäki-Saramäki (Turku)";"Asukkaiden ostovoimakertymä (HR)";57972388
"20400  Moisio (Turku)";"18 vuotta täyttäneet yhteensä (HR)";2503
"20400  Moisio (Turku)";"Asukkaiden keskitulot (HR)";31028
"20400  Moisio (Turku)";"Asukkaiden mediaanitulot (HR)";29502
"20400  Moisio (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";291
"20400  Moisio (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";1492
"20400  Moisio (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";720
"20400  Moisio (Turku)";"Asukkaiden ostovoimakertymä (HR)";77662160
"20460  Jäkärlä (Turku)";"18 vuotta täyttäneet yhteensä (HR)";2784
"20460  Jäkärlä (Turku)";"Asukkaiden keskitulot (HR)";24864
"20460  Jäkärlä (Turku)";"Asukkaiden mediaanitulot (HR)";23495
"20460  Jäkärlä (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";557
"20460  Jäkärlä (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";1866
"20460  Jäkärlä (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";361
"20460  Jäkärlä (Turku)";"Asukkaiden ostovoimakertymä (HR)";69222661
"20500  Vesilinna (Turku)";"18 vuotta täyttäneet yhteensä (HR)";6099
"20500  Vesilinna (Turku)";"Asukkaiden keskitulot (HR)";22961
"20500  Vesilinna (Turku)";"Asukkaiden mediaanitulot (HR)";18997
"20500  Vesilinna (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";2097
"20500  Vesilinna (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3201
"20500  Vesilinna (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";801
"20500  Vesilinna (Turku)";"Asukkaiden ostovoimakertymä (HR)";140040770
"20520  Kupittaa (Turku)";"18 vuotta täyttäneet yhteensä (HR)";3485
"20520  Kupittaa (Turku)";"Asukkaiden keskitulot (HR)";26269
"20520  Kupittaa (Turku)";"Asukkaiden mediaanitulot (HR)";20943
"20520  Kupittaa (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";968
"20520  Kupittaa (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";1974
"20520  Kupittaa (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";543
"20520  Kupittaa (Turku)";"Asukkaiden ostovoimakertymä (HR)";91548023
"20540  Nummi-Ylioppilaskylä (Turku)";"18 vuotta täyttäneet yhteensä (HR)";18785
"20540  Nummi-Ylioppilaskylä (Turku)";"Asukkaiden keskitulot (HR)";23319
"20540  Nummi-Ylioppilaskylä (Turku)";"Asukkaiden mediaanitulot (HR)";20203
"20540  Nummi-Ylioppilaskylä (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";6164
"20540  Nummi-Ylioppilaskylä (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";9905
"20540  Nummi-Ylioppilaskylä (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";2716
"20540  Nummi-Ylioppilaskylä (Turku)";"Asukkaiden ostovoimakertymä (HR)";438053140
"20610  Varissuo (Turku)";"18 vuotta täyttäneet yhteensä (HR)";10405
"20610  Varissuo (Turku)";"Asukkaiden keskitulot (HR)";21619
"20610  Varissuo (Turku)";"Asukkaiden mediaanitulot (HR)";19662
"20610  Varissuo (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";3016
"20610  Varissuo (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";6475
"20610  Varissuo (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";914
"20610  Varissuo (Turku)";"Asukkaiden ostovoimakertymä (HR)";224948387
"20660  Littoinen (Kaarina)";"18 vuotta täyttäneet yhteensä (HR)";5667
"20660  Littoinen (Kaarina)";"Asukkaiden keskitulot (HR)";32665
"20660  Littoinen (Kaarina)";"Asukkaiden mediaanitulot (HR)";29090
"20660  Littoinen (Kaarina)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";690
"20660  Littoinen (Kaarina)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3258
"20660  Littoinen (Kaarina)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1719
"20660  Littoinen (Kaarina)";"Asukkaiden ostovoimakertymä (HR)";185114307
"20700  Vartiovuori-Samppalinna (Turku)";"18 vuotta täyttäneet yhteensä (HR)";5548
"20700  Vartiovuori-Samppalinna (Turku)";"Asukkaiden keskitulot (HR)";26491
"20700  Vartiovuori-Samppalinna (Turku)";"Asukkaiden mediaanitulot (HR)";22300
"20700  Vartiovuori-Samppalinna (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1243
"20700  Vartiovuori-Samppalinna (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3322
"20700  Vartiovuori-Samppalinna (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";983
"20700  Vartiovuori-Samppalinna (Turku)";"Asukkaiden ostovoimakertymä (HR)";146973317
"20720  Vasaramäki (Turku)";"18 vuotta täyttäneet yhteensä (HR)";5476
"20720  Vasaramäki (Turku)";"Asukkaiden keskitulot (HR)";27985
"20720  Vasaramäki (Turku)";"Asukkaiden mediaanitulot (HR)";22625
"20720  Vasaramäki (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1060
"20720  Vasaramäki (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3413
"20720  Vasaramäki (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1003
"20720  Vasaramäki (Turku)";"Asukkaiden ostovoimakertymä (HR)";153247755
"20730  Skanssi (Turku)";"18 vuotta täyttäneet yhteensä (HR)";918
"20730  Skanssi (Turku)";"Asukkaiden keskitulot (HR)";22771
"20730  Skanssi (Turku)";"Asukkaiden mediaanitulot (HR)";21668
"20730  Skanssi (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";176
"20730  Skanssi (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";670
"20730  Skanssi (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";72
"20730  Skanssi (Turku)";"Asukkaiden ostovoimakertymä (HR)";20904234
"20740  Ilpoinen-Harittu (Turku)";"18 vuotta täyttäneet yhteensä (HR)";7594
"20740  Ilpoinen-Harittu (Turku)";"Asukkaiden keskitulot (HR)";25570
"20740  Ilpoinen-Harittu (Turku)";"Asukkaiden mediaanitulot (HR)";23413
"20740  Ilpoinen-Harittu (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1442
"20740  Ilpoinen-Harittu (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";5002
"20740  Ilpoinen-Harittu (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1150
"20740  Ilpoinen-Harittu (Turku)";"Asukkaiden ostovoimakertymä (HR)";194179880
"20750  Huhkola-Lauste-Vaala (Turku)";"18 vuotta täyttäneet yhteensä (HR)";4086
"20750  Huhkola-Lauste-Vaala (Turku)";"Asukkaiden keskitulot (HR)";22465
"20750  Huhkola-Lauste-Vaala (Turku)";"Asukkaiden mediaanitulot (HR)";20869
"20750  Huhkola-Lauste-Vaala (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1079
"20750  Huhkola-Lauste-Vaala (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2610
"20750  Huhkola-Lauste-Vaala (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";397
"20750  Huhkola-Lauste-Vaala (Turku)";"Asukkaiden ostovoimakertymä (HR)";91792406
"20760  Piispanristi (Kaarina)";"18 vuotta täyttäneet yhteensä (HR)";4282
"20760  Piispanristi (Kaarina)";"Asukkaiden keskitulot (HR)";30902
"20760  Piispanristi (Kaarina)";"Asukkaiden mediaanitulot (HR)";27154
"20760  Piispanristi (Kaarina)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";616
"20760  Piispanristi (Kaarina)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2703
"20760  Piispanristi (Kaarina)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";963
"20760  Piispanristi (Kaarina)";"Asukkaiden ostovoimakertymä (HR)";132321260
"20780  Kaarina Keskus (Kaarina)";"18 vuotta täyttäneet yhteensä (HR)";10511
"20780  Kaarina Keskus (Kaarina)";"Asukkaiden keskitulot (HR)";29102
"20780  Kaarina Keskus (Kaarina)";"Asukkaiden mediaanitulot (HR)";25216
"20780  Kaarina Keskus (Kaarina)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1539
"20780  Kaarina Keskus (Kaarina)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";6736
"20780  Kaarina Keskus (Kaarina)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";2236
"20780  Kaarina Keskus (Kaarina)";"Asukkaiden ostovoimakertymä (HR)";305892600
"20800  Ammattikorkeakoulu (Turku)";"18 vuotta täyttäneet yhteensä (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Asukkaiden keskitulot (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Asukkaiden mediaanitulot (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";0
"20800  Ammattikorkeakoulu (Turku)";"Asukkaiden ostovoimakertymä (HR)";0
"20810  Martti-Korppolaismäki (Turku)";"18 vuotta täyttäneet yhteensä (HR)";14726
"20810  Martti-Korppolaismäki (Turku)";"Asukkaiden keskitulot (HR)";28135
"20810  Martti-Korppolaismäki (Turku)";"Asukkaiden mediaanitulot (HR)";24058
"20810  Martti-Korppolaismäki (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";2773
"20810  Martti-Korppolaismäki (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";9150
"20810  Martti-Korppolaismäki (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";2803
"20810  Martti-Korppolaismäki (Turku)";"Asukkaiden ostovoimakertymä (HR)";414314511
"20880  Uittamo (Turku)";"18 vuotta täyttäneet yhteensä (HR)";3298
"20880  Uittamo (Turku)";"Asukkaiden keskitulot (HR)";31373
"20880  Uittamo (Turku)";"Asukkaiden mediaanitulot (HR)";25315
"20880  Uittamo (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";502
"20880  Uittamo (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";2086
"20880  Uittamo (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";710
"20880  Uittamo (Turku)";"Asukkaiden ostovoimakertymä (HR)";103467618
"20900  Moikoinen-Pikisaari (Turku)";"18 vuotta täyttäneet yhteensä (HR)";7654
"20900  Moikoinen-Pikisaari (Turku)";"Asukkaiden keskitulot (HR)";40890
"20900  Moikoinen-Pikisaari (Turku)";"Asukkaiden mediaanitulot (HR)";30672
"20900  Moikoinen-Pikisaari (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";1068
"20900  Moikoinen-Pikisaari (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3743
"20900  Moikoinen-Pikisaari (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";2843
"20900  Moikoinen-Pikisaari (Turku)";"Asukkaiden ostovoimakertymä (HR)";312970366
"20960  Kakskerta (Turku)";"18 vuotta täyttäneet yhteensä (HR)";1141
"20960  Kakskerta (Turku)";"Asukkaiden keskitulot (HR)";39022
"20960  Kakskerta (Turku)";"Asukkaiden mediaanitulot (HR)";28866
"20960  Kakskerta (Turku)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";178
"20960  Kakskerta (Turku)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";564
"20960  Kakskerta (Turku)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";399
"20960  Kakskerta (Turku)";"Asukkaiden ostovoimakertymä (HR)";44523569
"21100  Naantali Keskus (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";6422
"21100  Naantali Keskus (Naantali)";"Asukkaiden keskitulot (HR)";32199
"21100  Naantali Keskus (Naantali)";"Asukkaiden mediaanitulot (HR)";25114
"21100  Naantali Keskus (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";912
"21100  Naantali Keskus (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";4033
"21100  Naantali Keskus (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1477
"21100  Naantali Keskus (Naantali)";"Asukkaiden ostovoimakertymä (HR)";206780947
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";6136
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Asukkaiden keskitulot (HR)";32954
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Asukkaiden mediaanitulot (HR)";28071
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";838
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";3559
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";1739
"21110  Taimo-Nuhjala-Lietsala (Naantali)";"Asukkaiden ostovoimakertymä (HR)";202204291
"21120  Viherjäinen (Raisio)";"18 vuotta täyttäneet yhteensä (HR)";1498
"21120  Viherjäinen (Raisio)";"Asukkaiden keskitulot (HR)";32329
"21120  Viherjäinen (Raisio)";"Asukkaiden mediaanitulot (HR)";29043
"21120  Viherjäinen (Raisio)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";179
"21120  Viherjäinen (Raisio)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";880
"21120  Viherjäinen (Raisio)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";439
"21120  Viherjäinen (Raisio)";"Asukkaiden ostovoimakertymä (HR)";48428834
"21130  Poikko (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";438
"21130  Poikko (Naantali)";"Asukkaiden keskitulot (HR)";33985
"21130  Poikko (Naantali)";"Asukkaiden mediaanitulot (HR)";29288
"21130  Poikko (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";64
"21130  Poikko (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";231
"21130  Poikko (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";143
"21130  Poikko (Naantali)";"Asukkaiden ostovoimakertymä (HR)";14885497
"21140  Rymättylä Keskus (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";1041
"21140  Rymättylä Keskus (Naantali)";"Asukkaiden keskitulot (HR)";29328
"21140  Rymättylä Keskus (Naantali)";"Asukkaiden mediaanitulot (HR)";24861
"21140  Rymättylä Keskus (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";196
"21140  Rymättylä Keskus (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";616
"21140  Rymättylä Keskus (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";229
"21140  Rymättylä Keskus (Naantali)";"Asukkaiden ostovoimakertymä (HR)";30530078
"21150  Röölä (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";273
"21150  Röölä (Naantali)";"Asukkaiden keskitulot (HR)";31373
"21150  Röölä (Naantali)";"Asukkaiden mediaanitulot (HR)";25746
"21150  Röölä (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";53
"21150  Röölä (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";148
"21150  Röölä (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";72
"21150  Röölä (Naantali)";"Asukkaiden ostovoimakertymä (HR)";8564929
"21160  Merimasku (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";1325
"21160  Merimasku (Naantali)";"Asukkaiden keskitulot (HR)";65181
"21160  Merimasku (Naantali)";"Asukkaiden mediaanitulot (HR)";29719
"21160  Merimasku (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";167
"21160  Merimasku (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";726
"21160  Merimasku (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";432
"21160  Merimasku (Naantali)";"Asukkaiden ostovoimakertymä (HR)";86365230
"21180  Livonsaari (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";197
"21180  Livonsaari (Naantali)";"Asukkaiden keskitulot (HR)";31166
"21180  Livonsaari (Naantali)";"Asukkaiden mediaanitulot (HR)";23369
"21180  Livonsaari (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";47
"21180  Livonsaari (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";101
"21180  Livonsaari (Naantali)";"Ylimpään tuloluokkaan kuuluvat asukkaat (HR)";49
"21180  Livonsaari (Naantali)";"Asukkaiden ostovoimakertymä (HR)";6139754
"21195  Velkua (Naantali)";"18 vuotta täyttäneet yhteensä (HR)";187
"21195  Velkua (Naantali)";"Asukkaiden keskitulot (HR)";31577
"21195  Velkua (Naantali)";"Asukkaiden mediaanitulot (HR)";26783
"21195  Velkua (Naantali)";"Alimpaan tuloluokkaan kuuluvat asukkaat (HR)";24
"21195  Velkua (Naantali)";"Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)";112
