"32200  Loimaa Keskus (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";6738
"32200  Loimaa Keskus (Loimaa)";"Perusasteen suorittaneet (KO)";1770
"32200  Loimaa Keskus (Loimaa)";"Koulutetut yhteensä (KO)";4968
"32200  Loimaa Keskus (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";263
"32200  Loimaa Keskus (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";2882
"32200  Loimaa Keskus (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1440
"32200  Loimaa Keskus (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";383
"32210  Loimaa kk (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";1845
"32210  Loimaa kk (Loimaa)";"Perusasteen suorittaneet (KO)";494
"32210  Loimaa kk (Loimaa)";"Koulutetut yhteensä (KO)";1351
"32210  Loimaa kk (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";53
"32210  Loimaa kk (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";825
"32210  Loimaa kk (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";385
"32210  Loimaa kk (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";88
"32250  Kojonkulma (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";221
"32250  Kojonkulma (Loimaa)";"Perusasteen suorittaneet (KO)";54
"32250  Kojonkulma (Loimaa)";"Koulutetut yhteensä (KO)";167
"32250  Kojonkulma (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";6
"32250  Kojonkulma (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";94
"32250  Kojonkulma (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";57
"32250  Kojonkulma (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";10
"32260  Kojonperä (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";125
"32260  Kojonperä (Loimaa)";"Perusasteen suorittaneet (KO)";34
"32260  Kojonperä (Loimaa)";"Koulutetut yhteensä (KO)";91
"32260  Kojonperä (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";5
"32260  Kojonperä (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";54
"32260  Kojonperä (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";29
"32260  Kojonperä (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";3
"32270  Metsämaa-Murto (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";366
"32270  Metsämaa-Murto (Loimaa)";"Perusasteen suorittaneet (KO)";93
"32270  Metsämaa-Murto (Loimaa)";"Koulutetut yhteensä (KO)";273
"32270  Metsämaa-Murto (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";12
"32270  Metsämaa-Murto (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";170
"32270  Metsämaa-Murto (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";71
"32270  Metsämaa-Murto (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";20
"32280  Metsäkorpi (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";120
"32280  Metsäkorpi (Loimaa)";"Perusasteen suorittaneet (KO)";29
"32280  Metsäkorpi (Loimaa)";"Koulutetut yhteensä (KO)";91
"32280  Metsäkorpi (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";3
"32280  Metsäkorpi (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";61
"32280  Metsäkorpi (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";20
"32280  Metsäkorpi (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";7
"32300  Mellilä (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";980
"32300  Mellilä (Loimaa)";"Perusasteen suorittaneet (KO)";273
"32300  Mellilä (Loimaa)";"Koulutetut yhteensä (KO)";707
"32300  Mellilä (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";38
"32300  Mellilä (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";464
"32300  Mellilä (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";167
"32300  Mellilä (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";38
"32410  Niinijoki (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";408
"32410  Niinijoki (Loimaa)";"Perusasteen suorittaneet (KO)";79
"32410  Niinijoki (Loimaa)";"Koulutetut yhteensä (KO)";329
"32410  Niinijoki (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";14
"32410  Niinijoki (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";179
"32410  Niinijoki (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";92
"32410  Niinijoki (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";44
"32430  Ylhäinen (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";67
"32430  Ylhäinen (Loimaa)";"Perusasteen suorittaneet (KO)";15
"32430  Ylhäinen (Loimaa)";"Koulutetut yhteensä (KO)";52
"32430  Ylhäinen (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";2
"32430  Ylhäinen (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";32
"32430  Ylhäinen (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";15
"32430  Ylhäinen (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";3
"32440  Alastaro Keskus (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";1420
"32440  Alastaro Keskus (Loimaa)";"Perusasteen suorittaneet (KO)";440
"32440  Alastaro Keskus (Loimaa)";"Koulutetut yhteensä (KO)";980
"32440  Alastaro Keskus (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";31
"32440  Alastaro Keskus (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";650
"32440  Alastaro Keskus (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";242
"32440  Alastaro Keskus (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";57
"32450  Tammiainen (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";187
"32450  Tammiainen (Loimaa)";"Perusasteen suorittaneet (KO)";51
"32450  Tammiainen (Loimaa)";"Koulutetut yhteensä (KO)";136
"32450  Tammiainen (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";3
"32450  Tammiainen (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";90
"32450  Tammiainen (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";32
"32450  Tammiainen (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";11
"32500  Oripää Keskus (Oripää)";"18 vuotta täyttäneet yhteensä (KO)";891
"32500  Oripää Keskus (Oripää)";"Perusasteen suorittaneet (KO)";299
"32500  Oripää Keskus (Oripää)";"Koulutetut yhteensä (KO)";592
"32500  Oripää Keskus (Oripää)";"Ylioppilastutkinnon suorittaneet (KO)";26
"32500  Oripää Keskus (Oripää)";"Ammatillisen tutkinnon suorittaneet (KO)";386
"32500  Oripää Keskus (Oripää)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";134
"32500  Oripää Keskus (Oripää)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";46
"32520  Latva (Oripää)";"18 vuotta täyttäneet yhteensä (KO)";119
"32520  Latva (Oripää)";"Perusasteen suorittaneet (KO)";39
"32520  Latva (Oripää)";"Koulutetut yhteensä (KO)";80
"32520  Latva (Oripää)";"Ylioppilastutkinnon suorittaneet (KO)";6
"32520  Latva (Oripää)";"Ammatillisen tutkinnon suorittaneet (KO)";49
"32520  Latva (Oripää)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";19
"32520  Latva (Oripää)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";6
"32560  Virttaa (Loimaa)";"18 vuotta täyttäneet yhteensä (KO)";360
"32560  Virttaa (Loimaa)";"Perusasteen suorittaneet (KO)";101
"32560  Virttaa (Loimaa)";"Koulutetut yhteensä (KO)";259
"32560  Virttaa (Loimaa)";"Ylioppilastutkinnon suorittaneet (KO)";6
"32560  Virttaa (Loimaa)";"Ammatillisen tutkinnon suorittaneet (KO)";177
"32560  Virttaa (Loimaa)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";62
"32560  Virttaa (Loimaa)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";14
"32610  Vampula Keskus (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";769
"32610  Vampula Keskus (Huittinen)";"Perusasteen suorittaneet (KO)";233
"32610  Vampula Keskus (Huittinen)";"Koulutetut yhteensä (KO)";536
"32610  Vampula Keskus (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";26
"32610  Vampula Keskus (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";346
"32610  Vampula Keskus (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";136
"32610  Vampula Keskus (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";28
"32620  Rutava (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";313
"32620  Rutava (Huittinen)";"Perusasteen suorittaneet (KO)";94
"32620  Rutava (Huittinen)";"Koulutetut yhteensä (KO)";219
"32620  Rutava (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";12
"32620  Rutava (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";153
"32620  Rutava (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";46
"32620  Rutava (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";8
"32700  Huittinen Keskus (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";6189
"32700  Huittinen Keskus (Huittinen)";"Perusasteen suorittaneet (KO)";1649
"32700  Huittinen Keskus (Huittinen)";"Koulutetut yhteensä (KO)";4540
"32700  Huittinen Keskus (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";224
"32700  Huittinen Keskus (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";2755
"32700  Huittinen Keskus (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1220
"32700  Huittinen Keskus (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";341
"32710  Sampu (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";461
"32710  Sampu (Huittinen)";"Perusasteen suorittaneet (KO)";91
"32710  Sampu (Huittinen)";"Koulutetut yhteensä (KO)";370
"32710  Sampu (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";16
"32710  Sampu (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";203
"32710  Sampu (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";124
"32710  Sampu (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";27
"32730  Keikyä (Sastamala)";"18 vuotta täyttäneet yhteensä (KO)";595
"32730  Keikyä (Sastamala)";"Perusasteen suorittaneet (KO)";153
"32730  Keikyä (Sastamala)";"Koulutetut yhteensä (KO)";442
"32730  Keikyä (Sastamala)";"Ylioppilastutkinnon suorittaneet (KO)";15
"32730  Keikyä (Sastamala)";"Ammatillisen tutkinnon suorittaneet (KO)";274
"32730  Keikyä (Sastamala)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";114
"32730  Keikyä (Sastamala)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";39
"32740  Pehula (Sastamala)";"18 vuotta täyttäneet yhteensä (KO)";1423
"32740  Pehula (Sastamala)";"Perusasteen suorittaneet (KO)";500
"32740  Pehula (Sastamala)";"Koulutetut yhteensä (KO)";923
"32740  Pehula (Sastamala)";"Ylioppilastutkinnon suorittaneet (KO)";44
"32740  Pehula (Sastamala)";"Ammatillisen tutkinnon suorittaneet (KO)";614
"32740  Pehula (Sastamala)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";207
"32740  Pehula (Sastamala)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";58
"32760  Suttila (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";127
"32760  Suttila (Huittinen)";"Perusasteen suorittaneet (KO)";41
"32760  Suttila (Huittinen)";"Koulutetut yhteensä (KO)";86
"32760  Suttila (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";5
"32760  Suttila (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";55
"32760  Suttila (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";16
"32760  Suttila (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";10
"32770  Huhtamo (Huittinen)";"18 vuotta täyttäneet yhteensä (KO)";174
"32770  Huhtamo (Huittinen)";"Perusasteen suorittaneet (KO)";41
"32770  Huhtamo (Huittinen)";"Koulutetut yhteensä (KO)";133
"32770  Huhtamo (Huittinen)";"Ylioppilastutkinnon suorittaneet (KO)";5
"32770  Huhtamo (Huittinen)";"Ammatillisen tutkinnon suorittaneet (KO)";87
"32770  Huhtamo (Huittinen)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";31
"32770  Huhtamo (Huittinen)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";10
"32800  Kokemäki Keskus (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";3126
"32800  Kokemäki Keskus (Kokemäki)";"Perusasteen suorittaneet (KO)";872
"32800  Kokemäki Keskus (Kokemäki)";"Koulutetut yhteensä (KO)";2254
"32800  Kokemäki Keskus (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";96
"32800  Kokemäki Keskus (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";1388
"32800  Kokemäki Keskus (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";593
"32800  Kokemäki Keskus (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";177
"32810  Peipohja (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";1426
"32810  Peipohja (Kokemäki)";"Perusasteen suorittaneet (KO)";374
"32810  Peipohja (Kokemäki)";"Koulutetut yhteensä (KO)";1052
"32810  Peipohja (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";39
"32810  Peipohja (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";699
"32810  Peipohja (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";255
"32810  Peipohja (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";59
"32830  Riste (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";378
"32830  Riste (Kokemäki)";"Perusasteen suorittaneet (KO)";108
"32830  Riste (Kokemäki)";"Koulutetut yhteensä (KO)";270
"32830  Riste (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";18
"32830  Riste (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";178
"32830  Riste (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";65
"32830  Riste (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";9
"32860  Korkeaoja (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";114
"32860  Korkeaoja (Kokemäki)";"Perusasteen suorittaneet (KO)";25
"32860  Korkeaoja (Kokemäki)";"Koulutetut yhteensä (KO)";89
"32860  Korkeaoja (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";2
"32860  Korkeaoja (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";59
"32860  Korkeaoja (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";21
"32860  Korkeaoja (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";7
"32910  Kauvatsa Asemanseutu (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";214
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Perusasteen suorittaneet (KO)";47
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Koulutetut yhteensä (KO)";167
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";14
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";114
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";34
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";5
"32920  Kauvatsa (Kokemäki)";"18 vuotta täyttäneet yhteensä (KO)";452
"32920  Kauvatsa (Kokemäki)";"Perusasteen suorittaneet (KO)";136
"32920  Kauvatsa (Kokemäki)";"Koulutetut yhteensä (KO)";316
"32920  Kauvatsa (Kokemäki)";"Ylioppilastutkinnon suorittaneet (KO)";10
"32920  Kauvatsa (Kokemäki)";"Ammatillisen tutkinnon suorittaneet (KO)";202
"32920  Kauvatsa (Kokemäki)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";84
"32920  Kauvatsa (Kokemäki)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";20
"33100  Tampere Keskus (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";16058
"33100  Tampere Keskus (Tampere)";"Perusasteen suorittaneet (KO)";2043
"33100  Tampere Keskus (Tampere)";"Koulutetut yhteensä (KO)";14015
"33100  Tampere Keskus (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";2681
"33100  Tampere Keskus (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";3667
"33100  Tampere Keskus (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";4329
"33100  Tampere Keskus (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";3338
"33180  Lapinniemi-Käpylä (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";3417
"33180  Lapinniemi-Käpylä (Tampere)";"Perusasteen suorittaneet (KO)";643
"33180  Lapinniemi-Käpylä (Tampere)";"Koulutetut yhteensä (KO)";2774
"33180  Lapinniemi-Käpylä (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";416
"33180  Lapinniemi-Käpylä (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";773
"33180  Lapinniemi-Käpylä (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";848
"33180  Lapinniemi-Käpylä (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";737
"33200  Tampere Keskus Läntinen (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";6213
"33200  Tampere Keskus Läntinen (Tampere)";"Perusasteen suorittaneet (KO)";901
"33200  Tampere Keskus Läntinen (Tampere)";"Koulutetut yhteensä (KO)";5312
"33200  Tampere Keskus Läntinen (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";901
"33200  Tampere Keskus Läntinen (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1580
"33200  Tampere Keskus Läntinen (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1576
"33200  Tampere Keskus Läntinen (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";1255
"33210  Itä-Amuri-Tammerkoski (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";5544
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Perusasteen suorittaneet (KO)";875
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Koulutetut yhteensä (KO)";4669
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";730
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1367
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1528
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";1044
"33230  Länsi-Amuri (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";5333
"33230  Länsi-Amuri (Tampere)";"Perusasteen suorittaneet (KO)";692
"33230  Länsi-Amuri (Tampere)";"Koulutetut yhteensä (KO)";4641
"33230  Länsi-Amuri (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";519
"33230  Länsi-Amuri (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1192
"33230  Länsi-Amuri (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1542
"33230  Länsi-Amuri (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";1388
"33240  Tahmela (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";1317
"33240  Tahmela (Tampere)";"Perusasteen suorittaneet (KO)";140
"33240  Tahmela (Tampere)";"Koulutetut yhteensä (KO)";1177
"33240  Tahmela (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";131
"33240  Tahmela (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";243
"33240  Tahmela (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";353
"33240  Tahmela (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";450
"33250  Pispala (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";3037
"33250  Pispala (Tampere)";"Perusasteen suorittaneet (KO)";405
"33250  Pispala (Tampere)";"Koulutetut yhteensä (KO)";2632
"33250  Pispala (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";524
"33250  Pispala (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";888
"33250  Pispala (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";668
"33250  Pispala (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";552
"33270  Epilä (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";6061
"33270  Epilä (Tampere)";"Perusasteen suorittaneet (KO)";1041
"33270  Epilä (Tampere)";"Koulutetut yhteensä (KO)";5020
"33270  Epilä (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";421
"33270  Epilä (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";2028
"33270  Epilä (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1565
"33270  Epilä (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";1006
"33300  Rahola (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";4049
"33300  Rahola (Tampere)";"Perusasteen suorittaneet (KO)";684
"33300  Rahola (Tampere)";"Koulutetut yhteensä (KO)";3365
"33300  Rahola (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";243
"33300  Rahola (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1400
"33300  Rahola (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1029
"33300  Rahola (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";693
"33310  Tesoma (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";6493
"33310  Tesoma (Tampere)";"Perusasteen suorittaneet (KO)";1724
"33310  Tesoma (Tampere)";"Koulutetut yhteensä (KO)";4769
"33310  Tesoma (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";390
"33310  Tesoma (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";2797
"33310  Tesoma (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1112
"33310  Tesoma (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";470
"33330  Myllypuro-Kalkku (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";2608
"33330  Myllypuro-Kalkku (Tampere)";"Perusasteen suorittaneet (KO)";570
"33330  Myllypuro-Kalkku (Tampere)";"Koulutetut yhteensä (KO)";2038
"33330  Myllypuro-Kalkku (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";151
"33330  Myllypuro-Kalkku (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1178
"33330  Myllypuro-Kalkku (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";458
"33330  Myllypuro-Kalkku (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";251
"33340  Haukiluoma-Ikuri (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";4458
"33340  Haukiluoma-Ikuri (Tampere)";"Perusasteen suorittaneet (KO)";777
"33340  Haukiluoma-Ikuri (Tampere)";"Koulutetut yhteensä (KO)";3681
"33340  Haukiluoma-Ikuri (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";245
"33340  Haukiluoma-Ikuri (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1772
"33340  Haukiluoma-Ikuri (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1107
"33340  Haukiluoma-Ikuri (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";557
"33380  Pitkäniemi (Nokia)";"18 vuotta täyttäneet yhteensä (KO)";31
"33380  Pitkäniemi (Nokia)";"Perusasteen suorittaneet (KO)";9
"33380  Pitkäniemi (Nokia)";"Koulutetut yhteensä (KO)";22
"33380  Pitkäniemi (Nokia)";"Ylioppilastutkinnon suorittaneet (KO)";2
"33380  Pitkäniemi (Nokia)";"Ammatillisen tutkinnon suorittaneet (KO)";16
"33380  Pitkäniemi (Nokia)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";4
"33380  Pitkäniemi (Nokia)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";0
"33400  Luoteis-Tampere (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";9181
"33400  Luoteis-Tampere (Tampere)";"Perusasteen suorittaneet (KO)";1651
"33400  Luoteis-Tampere (Tampere)";"Koulutetut yhteensä (KO)";7530
"33400  Luoteis-Tampere (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";852
"33400  Luoteis-Tampere (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";3311
"33400  Luoteis-Tampere (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";2131
"33400  Luoteis-Tampere (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";1236
"33410  Lentävänniemi (Tampere)";"18 vuotta täyttäneet yhteensä (KO)";4809
"33410  Lentävänniemi (Tampere)";"Perusasteen suorittaneet (KO)";956
"33410  Lentävänniemi (Tampere)";"Koulutetut yhteensä (KO)";3853
"33410  Lentävänniemi (Tampere)";"Ylioppilastutkinnon suorittaneet (KO)";356
"33410  Lentävänniemi (Tampere)";"Ammatillisen tutkinnon suorittaneet (KO)";1843
"33410  Lentävänniemi (Tampere)";"Alimman korkea-asteen tai alemman korkeakoulututkinnon suorittaneet (KO)";1173
"33410  Lentävänniemi (Tampere)";"Ylemmän korkeakoulututkinnon suorittaneet (KO)";481
