# Occupation of persons in Finland per postal code.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# yht: Asukkaat yhteensä (PT)
# tyol: Työlliset (PT)
# tyot: Työttömät (PT)
# laps: Lapset 0-14-vuotiaat (PT)
# opis: Opiskelijat (PT)
# elak: Eläkeläiset (PT)
# muut: Muut (PT)
# 
# CSV-Schema:
# area_code, area_name, yht, tyol, tyot, laps, opis, elak, muut
# 
01230; Vaarala (Vantaa); 3087; 1678; 127; 491; 193; 477; 121
01260; Itä-Hakkila (Vantaa); 4749; 2310; 140; 897; 340; 923; 139
01280; Länsimäki (Vantaa); 9987; 4617; 610; 1692; 631; 1897; 540
01300; Tikkurila (Vantaa); 23436; 11889; 1192; 2921; 1521; 4865; 1048
01340; Leinelä (Vantaa); 2529; 1437; 168; 349; 170; 320; 85
01350; Hiekkaharju (Vantaa); 10411; 5072; 625; 1780; 737; 1768; 429
01360; Koivukylä-Havukoski (Vantaa); 12553; 5378; 972; 1987; 978; 2478; 760
01370; Jokiniemi (Vantaa); 7101; 3722; 469; 1182; 733; 695; 300
01380; Kuusikko-Hakkila (Vantaa); 2053; 1047; 65; 469; 134; 281; 57
01390; Ruskeasanta-Ilola (Vantaa); 9265; 4850; 336; 1854; 643; 1351; 231
01400; Rekola (Vantaa); 9746; 4535; 544; 1606; 733; 1936; 392
01420; Päiväkumpu (Vantaa); 3068; 1484; 101; 614; 215; 573; 81
01450; Korso (Vantaa); 18166; 8766; 1058; 3042; 1254; 3350; 696
01480; Mikkola (Vantaa); 6387; 3000; 424; 1073; 407; 1185; 298
01490; Nikinmäki (Vantaa); 4661; 2442; 124; 1113; 359; 504; 119
01510; Kirkonkylä-Veromäki (Vantaa); 7680; 4186; 439; 1446; 522; 709; 378
01520; Tammisto (Vantaa); 7616; 4168; 278; 1675; 621; 639; 235
01530; Veromiehenkylä (Vantaa); 744; 406; 79; 94; 58; 30; 77
01600; Myyrmäki (Vantaa); 17706; 7491; 1116; 2423; 1437; 4422; 817
01610; Kaivoksela (Vantaa); 5709; 3057; 375; 674; 334; 1015; 254
01620; Martinlaakso (Vantaa); 13467; 6262; 800; 2034; 948; 2761; 662
01630; Hämeenkylä (Vantaa); 2097; 1068; 58; 402; 107; 419; 43
01640; Hämevaara (Vantaa); 3627; 1786; 154; 639; 243; 689; 116
01650; Vapaala (Vantaa); 3995; 1865; 180; 642; 272; 884; 152
01660; Varisto (Vantaa); 2264; 1012; 114; 390; 148; 510; 90
01670; Vantaanlaakso (Vantaa); 2868; 1491; 87; 508; 188; 535; 59
01680; Askisto (Vantaa); 2106; 1029; 70; 451; 152; 337; 67
01690; Ylästö (Vantaa); 5173; 2625; 113; 1277; 463; 577; 118
01700; Kivistö (Vantaa); 12125; 6979; 722; 2091; 1012; 832; 489
01710; Pähkinärinne (Vantaa); 5136; 2399; 333; 781; 321; 1085; 217
01720; Petikko (Vantaa); 59; 32; 6; 4; 2; 9; 6
01730; Vantaanpuisto (Vantaa); 2623; 1335; 84; 475; 180; 473; 76
01740; Tuupakan teollisuusalue (Vantaa); 172; 70; 13; 25; 13; 43; 8
01750; Keimola (Vantaa); 818; 423; 23; 135; 57; 159; 21
01760; Seutula (Vantaa); 1993; 997; 81; 311; 111; 417; 76
01770; Martinlaakson teollisuusalue (Vantaa); 0; 0; 0; 0; 0; 0; 0
01800; Klaukkala Keskus (Nurmijärvi); 10636; 5254; 443; 2003; 655; 1970; 311
01810; Luhtajoki (Nurmijärvi); 660; 338; 14; 120; 50; 113; 25
01820; Haikala (Nurmijärvi); 3251; 1667; 123; 674; 242; 463; 82
01830; Lepsämä (Nurmijärvi); 2406; 1184; 56; 511; 199; 387; 69
01840; Klaukkala (Nurmijärvi); 3886; 1998; 111; 806; 323; 552; 96
01860; Perttula (Nurmijärvi); 1960; 970; 55; 359; 136; 390; 50
01900; Nurmijärvi Keskus (Nurmijärvi); 9276; 4345; 340; 1486; 576; 2257; 272
01940; Palojoki (Nurmijärvi); 775; 369; 21; 141; 52; 169; 23
02100; Tapiola (Espoo); 6251; 2984; 192; 660; 515; 1692; 208
02110; Otsolahti (Espoo); 2745; 1437; 58; 376; 201; 550; 123
02120; Länsikorkee-Suvikumpu (Espoo); 2940; 1518; 96; 382; 235; 611; 98
02130; Pohjois-Tapiola (Espoo); 6646; 3125; 168; 1290; 556; 1256; 251
02140; Laajalahti (Espoo); 3726; 1737; 132; 813; 313; 565; 166
02150; Otaniemi (Espoo); 4448; 1764; 38; 131; 1785; 68; 662
02160; Westend (Espoo); 3313; 1492; 69; 642; 259; 668; 183
02170; Haukilahti (Espoo); 5625; 2550; 145; 927; 401; 1377; 225
02180; Mankkaa (Espoo); 7078; 3365; 188; 1684; 587; 1053; 201
02200; Niittykumpu (Espoo); 12498; 7060; 420; 1747; 992; 1865; 414
02210; Olari (Espoo); 11637; 5299; 515; 1902; 798; 2694; 429
02230; Matinkylä (Espoo); 22156; 10644; 1154; 3343; 1753; 4207; 1055
02240; Friisilä (Espoo); 2448; 1205; 62; 449; 196; 447; 89
02250; Henttaa (Espoo); 6342; 3209; 380; 1317; 563; 507; 366
02260; Kaitaa (Espoo); 3562; 1652; 149; 646; 324; 646; 145
02270; Finnoo-Eestinmalmi (Espoo); 2793; 1370; 99; 529; 251; 428; 116
02280; Malminmäki-Eestinlaakso (Espoo); 4731; 2404; 219; 998; 374; 572; 164
02290; Puolarmetsän sairaala (Espoo); 0; 0; 0; 0; 0; 0; 0
02300; Nöykkiönpuro (Espoo); 2618; 1319; 37; 560; 245; 371; 86
02320; Espoonlahti (Espoo); 17109; 7219; 920; 2627; 1275; 4357; 711
